patch_id,input_file,solver_name,solver_label,run_status,solver_success,stop_reason,height,width,num_pixels,num_links,num_valid_links,iterations,nfev,njev,end_to_end_seconds,optimizer_seconds,output_npz,error,completed_at_utc,solver_config_sha256
RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301190800_patch002,est_input_RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301190800_patch002.json,ildw,ILDW,completed,True,,512,496,253952,,,,,,19.628995250008302,,/Users/isoto/Projects/Rainfall-Estimation/Compute-Link-Attenuations/HundredPatches/pipeline/timing/all_methods/solutions/ildw/est_input_RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301190800_patch002_solution.npz,,2026-07-15T08:53:57.622592+00:00,c63dbd040a8d28f83e097f3d9c7e95f03eaaa63d0ac3e08ef4ab67d8459f86d1
RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301190900_patch001,est_input_RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301190900_patch001.json,ildw,ILDW,completed,True,,544,432,235008,,,,,,16.67459629100631,,/Users/isoto/Projects/Rainfall-Estimation/Compute-Link-Attenuations/HundredPatches/pipeline/timing/all_methods/solutions/ildw/est_input_RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301190900_patch001_solution.npz,,2026-07-15T08:54:14.302835+00:00,c63dbd040a8d28f83e097f3d9c7e95f03eaaa63d0ac3e08ef4ab67d8459f86d1
RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301192000_patch000,est_input_RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301192000_patch000.json,ildw,ILDW,completed,True,,496,704,349184,,,,,,25.223527791997185,,/Users/isoto/Projects/Rainfall-Estimation/Compute-Link-Attenuations/HundredPatches/pipeline/timing/all_methods/solutions/ildw/est_input_RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301192000_patch000_solution.npz,,2026-07-15T08:54:39.530521+00:00,c63dbd040a8d28f83e097f3d9c7e95f03eaaa63d0ac3e08ef4ab67d8459f86d1
RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301200400_patch000,est_input_RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301200400_patch000.json,ildw,ILDW,completed,True,,496,528,261888,,,,,,20.074554709004587,,/Users/isoto/Projects/Rainfall-Estimation/Compute-Link-Attenuations/HundredPatches/pipeline/timing/all_methods/solutions/ildw/est_input_RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301200400_patch000_solution.npz,,2026-07-15T08:54:59.609205+00:00,c63dbd040a8d28f83e097f3d9c7e95f03eaaa63d0ac3e08ef4ab67d8459f86d1
RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301200800_patch001,est_input_RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301200800_patch001.json,ildw,ILDW,completed,True,,560,592,331520,,,,,,21.64357074999134,,/Users/isoto/Projects/Rainfall-Estimation/Compute-Link-Attenuations/HundredPatches/pipeline/timing/all_methods/solutions/ildw/est_input_RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301200800_patch001_solution.npz,,2026-07-15T08:55:21.256727+00:00,c63dbd040a8d28f83e097f3d9c7e95f03eaaa63d0ac3e08ef4ab67d8459f86d1
RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301201300_patch000,est_input_RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301201300_patch000.json,ildw,ILDW,completed,True,,416,400,166400,,,,,,9.535537624993594,,/Users/isoto/Projects/Rainfall-Estimation/Compute-Link-Attenuations/HundredPatches/pipeline/timing/all_methods/solutions/ildw/est_input_RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301201300_patch000_solution.npz,,2026-07-15T08:55:30.796327+00:00,c63dbd040a8d28f83e097f3d9c7e95f03eaaa63d0ac3e08ef4ab67d8459f86d1
RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301201600_patch002,est_input_RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301201600_patch002.json,ildw,ILDW,completed,True,,400,400,160000,,,,,,8.671635875012726,,/Users/isoto/Projects/Rainfall-Estimation/Compute-Link-Attenuations/HundredPatches/pipeline/timing/all_methods/solutions/ildw/est_input_RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301201600_patch002_solution.npz,,2026-07-15T08:55:39.471718+00:00,c63dbd040a8d28f83e097f3d9c7e95f03eaaa63d0ac3e08ef4ab67d8459f86d1
RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301210300_patch000,est_input_RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301210300_patch000.json,ildw,ILDW,completed,True,,496,544,269824,,,,,,18.27241325000068,,/Users/isoto/Projects/Rainfall-Estimation/Compute-Link-Attenuations/HundredPatches/pipeline/timing/all_methods/solutions/ildw/est_input_RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301210300_patch000_solution.npz,,2026-07-15T08:55:57.748127+00:00,c63dbd040a8d28f83e097f3d9c7e95f03eaaa63d0ac3e08ef4ab67d8459f86d1
RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301210800_patch002,est_input_RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301210800_patch002.json,ildw,ILDW,completed,True,,576,608,350208,,,,,,22.891555874986807,,/Users/isoto/Projects/Rainfall-Estimation/Compute-Link-Attenuations/HundredPatches/pipeline/timing/all_methods/solutions/ildw/est_input_RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301210800_patch002_solution.npz,,2026-07-15T08:56:20.643727+00:00,c63dbd040a8d28f83e097f3d9c7e95f03eaaa63d0ac3e08ef4ab67d8459f86d1
RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301210900_patch000,est_input_RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301210900_patch000.json,ildw,ILDW,completed,True,,592,672,397824,,,,,,26.021174334004172,,/Users/isoto/Projects/Rainfall-Estimation/Compute-Link-Attenuations/HundredPatches/pipeline/timing/all_methods/solutions/ildw/est_input_RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301210900_patch000_solution.npz,,2026-07-15T08:56:46.669156+00:00,c63dbd040a8d28f83e097f3d9c7e95f03eaaa63d0ac3e08ef4ab67d8459f86d1
RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301211500_patch000,est_input_RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301211500_patch000.json,ildw,ILDW,completed,True,,496,416,206336,,,,,,15.290209375001723,,/Users/isoto/Projects/Rainfall-Estimation/Compute-Link-Attenuations/HundredPatches/pipeline/timing/all_methods/solutions/ildw/est_input_RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301211500_patch000_solution.npz,,2026-07-15T08:57:01.963523+00:00,c63dbd040a8d28f83e097f3d9c7e95f03eaaa63d0ac3e08ef4ab67d8459f86d1
RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301211800_patch000,est_input_RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301211800_patch000.json,ildw,ILDW,completed,True,,448,400,179200,,,,,,12.321647707998636,,/Users/isoto/Projects/Rainfall-Estimation/Compute-Link-Attenuations/HundredPatches/pipeline/timing/all_methods/solutions/ildw/est_input_RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301211800_patch000_solution.npz,,2026-07-15T08:57:14.290319+00:00,c63dbd040a8d28f83e097f3d9c7e95f03eaaa63d0ac3e08ef4ab67d8459f86d1
RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301211900_patch000,est_input_RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301211900_patch000.json,ildw,ILDW,completed,True,,656,464,304384,,,,,,19.92912787500245,,/Users/isoto/Projects/Rainfall-Estimation/Compute-Link-Attenuations/HundredPatches/pipeline/timing/all_methods/solutions/ildw/est_input_RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301211900_patch000_solution.npz,,2026-07-15T08:57:34.223472+00:00,c63dbd040a8d28f83e097f3d9c7e95f03eaaa63d0ac3e08ef4ab67d8459f86d1
RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301211900_patch001,est_input_RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301211900_patch001.json,ildw,ILDW,completed,True,,672,400,268800,,,,,,18.22311470899149,,/Users/isoto/Projects/Rainfall-Estimation/Compute-Link-Attenuations/HundredPatches/pipeline/timing/all_methods/solutions/ildw/est_input_RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301211900_patch001_solution.npz,,2026-07-15T08:57:52.450906+00:00,c63dbd040a8d28f83e097f3d9c7e95f03eaaa63d0ac3e08ef4ab67d8459f86d1
RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301212300_patch000,est_input_RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301212300_patch000.json,ildw,ILDW,completed,True,,512,432,221184,,,,,,15.557635165998363,,/Users/isoto/Projects/Rainfall-Estimation/Compute-Link-Attenuations/HundredPatches/pipeline/timing/all_methods/solutions/ildw/est_input_RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301212300_patch000_solution.npz,,2026-07-15T08:58:08.014032+00:00,c63dbd040a8d28f83e097f3d9c7e95f03eaaa63d0ac3e08ef4ab67d8459f86d1
RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301220000_patch001,est_input_RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301220000_patch001.json,ildw,ILDW,completed,True,,512,560,286720,,,,,,19.26723650000349,,/Users/isoto/Projects/Rainfall-Estimation/Compute-Link-Attenuations/HundredPatches/pipeline/timing/all_methods/solutions/ildw/est_input_RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301220000_patch001_solution.npz,,2026-07-15T08:58:27.285394+00:00,c63dbd040a8d28f83e097f3d9c7e95f03eaaa63d0ac3e08ef4ab67d8459f86d1
RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301220100_patch001,est_input_RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301220100_patch001.json,ildw,ILDW,completed,True,,464,416,193024,,,,,,12.393195750002633,,/Users/isoto/Projects/Rainfall-Estimation/Compute-Link-Attenuations/HundredPatches/pipeline/timing/all_methods/solutions/ildw/est_input_RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301220100_patch001_solution.npz,,2026-07-15T08:58:39.682757+00:00,c63dbd040a8d28f83e097f3d9c7e95f03eaaa63d0ac3e08ef4ab67d8459f86d1
RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301221200_patch000,est_input_RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301221200_patch000.json,ildw,ILDW,completed,True,,528,672,354816,,,,,,23.136296666998533,,/Users/isoto/Projects/Rainfall-Estimation/Compute-Link-Attenuations/HundredPatches/pipeline/timing/all_methods/solutions/ildw/est_input_RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301221200_patch000_solution.npz,,2026-07-15T08:59:02.823347+00:00,c63dbd040a8d28f83e097f3d9c7e95f03eaaa63d0ac3e08ef4ab67d8459f86d1
RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301222100_patch000,est_input_RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301222100_patch000.json,ildw,ILDW,completed,True,,416,448,186368,,,,,,11.758094958990114,,/Users/isoto/Projects/Rainfall-Estimation/Compute-Link-Attenuations/HundredPatches/pipeline/timing/all_methods/solutions/ildw/est_input_RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301222100_patch000_solution.npz,,2026-07-15T08:59:14.585965+00:00,c63dbd040a8d28f83e097f3d9c7e95f03eaaa63d0ac3e08ef4ab67d8459f86d1
RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301230100_patch000,est_input_RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301230100_patch000.json,ildw,ILDW,completed,True,,480,496,238080,,,,,,18.455032625002787,,/Users/isoto/Projects/Rainfall-Estimation/Compute-Link-Attenuations/HundredPatches/pipeline/timing/all_methods/solutions/ildw/est_input_RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301230100_patch000_solution.npz,,2026-07-15T08:59:33.044929+00:00,c63dbd040a8d28f83e097f3d9c7e95f03eaaa63d0ac3e08ef4ab67d8459f86d1
RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301230600_patch003,est_input_RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301230600_patch003.json,ildw,ILDW,completed,True,,560,480,268800,,,,,,20.59916729100223,,/Users/isoto/Projects/Rainfall-Estimation/Compute-Link-Attenuations/HundredPatches/pipeline/timing/all_methods/solutions/ildw/est_input_RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301230600_patch003_solution.npz,,2026-07-15T08:59:53.648422+00:00,c63dbd040a8d28f83e097f3d9c7e95f03eaaa63d0ac3e08ef4ab67d8459f86d1
RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301231200_patch001,est_input_RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301231200_patch001.json,ildw,ILDW,completed,True,,528,592,312576,,,,,,23.613587291998556,,/Users/isoto/Projects/Rainfall-Estimation/Compute-Link-Attenuations/HundredPatches/pipeline/timing/all_methods/solutions/ildw/est_input_RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301231200_patch001_solution.npz,,2026-07-15T09:00:17.269353+00:00,c63dbd040a8d28f83e097f3d9c7e95f03eaaa63d0ac3e08ef4ab67d8459f86d1
RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301231200_patch002,est_input_RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301231200_patch002.json,ildw,ILDW,completed,True,,448,736,329728,,,,,,20.73339500000293,,/Users/isoto/Projects/Rainfall-Estimation/Compute-Link-Attenuations/HundredPatches/pipeline/timing/all_methods/solutions/ildw/est_input_RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301231200_patch002_solution.npz,,2026-07-15T09:00:38.007021+00:00,c63dbd040a8d28f83e097f3d9c7e95f03eaaa63d0ac3e08ef4ab67d8459f86d1
RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301231200_patch003,est_input_RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301231200_patch003.json,ildw,ILDW,completed,True,,608,448,272384,,,,,,19.398287959003937,,/Users/isoto/Projects/Rainfall-Estimation/Compute-Link-Attenuations/HundredPatches/pipeline/timing/all_methods/solutions/ildw/est_input_RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301231200_patch003_solution.npz,,2026-07-15T09:00:57.409479+00:00,c63dbd040a8d28f83e097f3d9c7e95f03eaaa63d0ac3e08ef4ab67d8459f86d1
RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301231300_patch001,est_input_RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301231300_patch001.json,ildw,ILDW,completed,True,,736,416,306176,,,,,,21.14536645800399,,/Users/isoto/Projects/Rainfall-Estimation/Compute-Link-Attenuations/HundredPatches/pipeline/timing/all_methods/solutions/ildw/est_input_RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301231300_patch001_solution.npz,,2026-07-15T09:01:18.558966+00:00,c63dbd040a8d28f83e097f3d9c7e95f03eaaa63d0ac3e08ef4ab67d8459f86d1
RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301231400_patch002,est_input_RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301231400_patch002.json,ildw,ILDW,completed,True,,656,512,335872,,,,,,22.62424020799517,,/Users/isoto/Projects/Rainfall-Estimation/Compute-Link-Attenuations/HundredPatches/pipeline/timing/all_methods/solutions/ildw/est_input_RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301231400_patch002_solution.npz,,2026-07-15T09:01:41.188054+00:00,c63dbd040a8d28f83e097f3d9c7e95f03eaaa63d0ac3e08ef4ab67d8459f86d1
RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301231400_patch003,est_input_RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301231400_patch003.json,ildw,ILDW,completed,True,,464,736,341504,,,,,,25.248307041998487,,/Users/isoto/Projects/Rainfall-Estimation/Compute-Link-Attenuations/HundredPatches/pipeline/timing/all_methods/solutions/ildw/est_input_RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301231400_patch003_solution.npz,,2026-07-15T09:02:06.452419+00:00,c63dbd040a8d28f83e097f3d9c7e95f03eaaa63d0ac3e08ef4ab67d8459f86d1
RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301231600_patch001,est_input_RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301231600_patch001.json,ildw,ILDW,completed,True,,496,608,301568,,,,,,23.55213250000088,,/Users/isoto/Projects/Rainfall-Estimation/Compute-Link-Attenuations/HundredPatches/pipeline/timing/all_methods/solutions/ildw/est_input_RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301231600_patch001_solution.npz,,2026-07-15T09:02:30.012858+00:00,c63dbd040a8d28f83e097f3d9c7e95f03eaaa63d0ac3e08ef4ab67d8459f86d1
RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301231700_patch000,est_input_RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301231700_patch000.json,ildw,ILDW,completed,True,,608,480,291840,,,,,,22.459785957995337,,/Users/isoto/Projects/Rainfall-Estimation/Compute-Link-Attenuations/HundredPatches/pipeline/timing/all_methods/solutions/ildw/est_input_RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301231700_patch000_solution.npz,,2026-07-15T09:02:52.479610+00:00,c63dbd040a8d28f83e097f3d9c7e95f03eaaa63d0ac3e08ef4ab67d8459f86d1
RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301231900_patch000,est_input_RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301231900_patch000.json,ildw,ILDW,completed,True,,480,688,330240,,,,,,21.84675349999452,,/Users/isoto/Projects/Rainfall-Estimation/Compute-Link-Attenuations/HundredPatches/pipeline/timing/all_methods/solutions/ildw/est_input_RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301231900_patch000_solution.npz,,2026-07-15T09:03:14.331003+00:00,c63dbd040a8d28f83e097f3d9c7e95f03eaaa63d0ac3e08ef4ab67d8459f86d1
RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301240500_patch000,est_input_RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301240500_patch000.json,ildw,ILDW,completed,True,,736,672,494592,,,,,,38.194398665989866,,/Users/isoto/Projects/Rainfall-Estimation/Compute-Link-Attenuations/HundredPatches/pipeline/timing/all_methods/solutions/ildw/est_input_RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301240500_patch000_solution.npz,,2026-07-15T09:03:52.529708+00:00,c63dbd040a8d28f83e097f3d9c7e95f03eaaa63d0ac3e08ef4ab67d8459f86d1
RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301240700_patch000,est_input_RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301240700_patch000.json,ildw,ILDW,completed,True,,416,464,193024,,,,,,12.795086458994774,,/Users/isoto/Projects/Rainfall-Estimation/Compute-Link-Attenuations/HundredPatches/pipeline/timing/all_methods/solutions/ildw/est_input_RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301240700_patch000_solution.npz,,2026-07-15T09:04:05.333152+00:00,c63dbd040a8d28f83e097f3d9c7e95f03eaaa63d0ac3e08ef4ab67d8459f86d1
RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301241500_patch000,est_input_RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301241500_patch000.json,ildw,ILDW,completed,True,,576,752,433152,,,,,,30.48820845899172,,/Users/isoto/Projects/Rainfall-Estimation/Compute-Link-Attenuations/HundredPatches/pipeline/timing/all_methods/solutions/ildw/est_input_RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301241500_patch000_solution.npz,,2026-07-15T09:04:35.825492+00:00,c63dbd040a8d28f83e097f3d9c7e95f03eaaa63d0ac3e08ef4ab67d8459f86d1
RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301241500_patch001,est_input_RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301241500_patch001.json,ildw,ILDW,completed,True,,432,544,235008,,,,,,17.96900829199876,,/Users/isoto/Projects/Rainfall-Estimation/Compute-Link-Attenuations/HundredPatches/pipeline/timing/all_methods/solutions/ildw/est_input_RAD_OPERA_HOURLY_RAINFALL_ACCUMULATION_202301241500_patch001_solution.npz,,2026-07-15T09:04:53.799204+00:00,c63dbd040a8d28f83e097f3d9c7e95f03eaaa63d0ac3e08ef4ab67d8459f86d1
